match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9250275,r1,90,0.6665034296987913,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,1.0,1.0,0.0,1.0,1.0,161.2,1.492237888168955,0.0,1.0,1.0
9262189,r1,36084,0.6447156876785773,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,0.24843811513095,1.375,0.6153846153846154,2.4405940594059405,0.86,135.06666666666666,1.0176543092339931,143.06666666666666,1.092247408955227,1.1090380761523042
9128776,r1,48334,0.5804454971607749,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,-0.4306004188702332,0.9333333333333332,0.8421052631578947,0.9620535714285714,0.55,154.33333333333334,1.1661693233619148,166.06666666666666,1.134951292316748,0.803273456733838
9586919,r1,36112,0.6966998607866024,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,0.3782075040095595,1.0,0.2857142857142857,0.3720930232558139,1.18,140.53333333333333,0.720702245572583,146.83333333333334,1.030708151844686,0.514890514890515
9128538,r1,30414,0.5612249059596054,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,0.1698865611875013,4.0,2.375,3.462121212121212,0.43,163.4,1.6990160200290456,169.7,0.91769801277323,1.286046812362602
9516653,r1,30407,0.6486447150113787,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,5.911102547797173,3.6,0.4,0.7054945054945055,1.43,166.6,0.8622517135208424,172.4,0.9530341195289596,0.8216510761965305
9516534,r1,36014,0.5543048511134837,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,-0.7276786336258194,0.75,0.6818181818181818,2.3614864864864864,0.25,168.13333333333333,0.8913964875058213,176.46666666666667,1.063467740199763,0.9845580817878482
9085474,r1,9701,0.6309799446439981,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,3.2807417935798986,1.0,3.2,1.0,1.88,168.0,1.49471208953852,173.2,1.048596381286629,0.924991888623426
9433752,r1,7727,0.5551345556509718,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,5.229042712003472,1.0,2.4285714285714284,1.0,2.86,155.53333333333333,1.5129961481119474,166.33333333333334,0.8711792346112629,0.934010152284264
9516359,r1,36014,0.5655255551415457,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,0.6196560666827992,1.0,1.7272727272727273,0.7053140096618358,6.72,162.53333333333333,1.430184864517038,164.83333333333334,1.082704968318955,1.1847254836184724
9262133,r1,36098,0.6432128467685613,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,-1.7942060026113094,1.0,1.7142857142857142,1.0978260869565215,4.67,135.73333333333332,1.1974138925191735,152.26666666666668,0.9076945650806186,1.1888106722287402
9782086,r1,202,0.577906915156667,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,1.3498343007137843,1.0,1.5,1.0,3.11,150.4,2.537556382387637,142.25,0.8758818391429954,0.8679999999999999
9271807,r1,47501,0.670861093749556,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,-0.0742980009466784,1.5714285714285714,0.6,0.3141592920353982,0.3,124.93333333333334,0.8050139501132866,140.0,1.1010800878752112,0.8377358490566038
9644102,r1,202,0.6259054139831599,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,4.76666974447918,1.0,3.4,2.8762886597938144,0.82,142.4,2.6690776671632506,145.83333333333334,1.1467764254422017,1.3751495016611297
9256386,r1,188,0.5635731351329274,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,-0.065863826338951,2.571428571428572,0.4444444444444444,0.9136125654450262,0.61,159.26666666666668,0.8225429558747066,143.5,1.024864396857819,1.046831955922865
9272773,r1,33921,0.5898376999385005,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,0.0909636485410849,4.0,0.9090909090909092,0.6109422492401215,1.21,138.93333333333334,0.8699520364089796,137.9,0.98922596801028,1.0760937530531294
9433850,r1,6698,0.6598900698298877,xgb;cat;lgb,yes,200;100;100,9;8;7,0.1;0.001;0.01,-0.1289354181916575,1.0,0.6666666666666666,1.0,1.17,160.86666666666667,1.3343340520769438,176.03333333333333,1.015783931170437,0.8976681051074776
