match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9250275,r1,90,0.6885456,xgb,no,300,9,0.01,0.0,1.0,161.2,0.0,1.0,1.0,1.0,7.4,0.0,1.0
9262189,r1,36084,0.65880924,xgb,no,300,9,0.01,0.6153846153846154,2.4405940594059405,135.06666666666666,143.06666666666666,2.0,1.375,0.92,6.066666666666666,6.766666666666667,0.9782458757661464
9128776,r1,48334,0.7345749,xgb,no,300,9,0.01,0.8421052631578947,0.9620535714285714,154.33333333333334,166.06666666666666,1.0,0.9333333333333332,0.72,6.866666666666666,6.166666666666667,1.338436448567602
9586919,r1,36112,0.7483362,xgb,no,300,9,0.01,0.2857142857142857,0.3720930232558139,140.53333333333333,146.83333333333334,0.625,1.0,1.18,5.8,7.133333333333334,0.7985518705006035
9128538,r1,48341,0.5072864,xgb,no,300,9,0.01,2.375,3.462121212121212,163.4,169.7,3.5,4.0,0.75,6.0,6.133333333333334,1.0748021101517569
9516653,r1,30407,0.5995029,xgb,no,300,9,0.01,0.4,0.7054945054945055,166.6,172.4,1.1666666666666667,3.6,1.03,7.333333333333333,6.766666666666667,0.647287577006669
9516534,r1,36014,0.6683323,xgb,no,300,9,0.01,0.6818181818181818,2.3614864864864864,168.13333333333333,176.46666666666667,2.5,0.75,0.57,7.4,6.6,0.7172298945350962
9085474,r1,9701,0.5947625,xgb,no,300,9,0.01,3.2,1.0,168.0,173.2,1.0,1.0,1.15,7.266666666666667,6.933333333333334,0.8650892660500544
9433752,r1,7727,0.5147878,xgb,no,300,9,0.01,2.4285714285714284,1.0,155.53333333333333,166.33333333333334,1.0,1.0,1.91,6.466666666666667,6.4,1.4300278035217795
9516359,r1,30428,0.50042605,xgb,no,300,9,0.01,1.7272727272727273,0.7053140096618358,162.53333333333333,164.83333333333334,0.7142857142857143,1.0,1.7,7.4,5.933333333333334,1.2543037714478475
9262133,r1,36098,0.64365387,xgb,no,300,9,0.01,1.7142857142857142,1.0978260869565215,135.73333333333332,152.26666666666668,1.0,1.0,0.82,5.8,6.433333333333334,1.049521074632056
9782086,r1,202,0.6048481,xgb,no,300,9,0.01,1.5,1.0,150.4,142.25,1.0,1.0,1.0,5.933333333333334,7.25,1.1845999883172766
9271807,r1,47501,0.81232905,xgb,no,300,9,0.01,0.6,0.3141592920353982,124.93333333333334,140.0,0.5714285714285714,1.5714285714285714,0.53,6.333333333333333,6.733333333333333,1.3325853549332416
9644102,r1,202,0.7379186,xgb,no,300,9,0.01,3.4,2.8762886597938144,142.4,145.83333333333334,5.0,1.0,1.0,5.533333333333333,4.583333333333333,1.6777566386568192
9256386,r1,62,0.51282996,xgb,no,300,9,0.01,0.4444444444444444,0.9136125654450262,159.26666666666668,143.5,1.1666666666666667,2.571428571428572,1.0,5.266666666666667,5.25,0.5283782935346225
9272773,r1,33921,0.66686565,xgb,no,300,9,0.01,0.9090909090909092,0.6109422492401215,138.93333333333334,137.9,1.0,4.0,1.17,6.133333333333334,6.5,1.0780404593739683
9433850,r1,6698,0.60801494,xgb,no,300,9,0.01,0.6666666666666666,1.0,160.86666666666667,176.03333333333333,1.0,1.0,0.81,6.6,6.6,0.7935737656703797
9615073,r1,20,0.6486647,xgb,no,300,9,0.01,0.9230769230769232,0.904225352112676,134.73333333333332,167.1,1.75,0.75,1.5,6.0,6.8,1.7667863014477632
9262035,r1,36070,0.5409886,xgb,no,300,9,0.01,0.4,0.4901315789473684,137.73333333333332,158.66666666666666,0.6,0.1111111111111111,2.05,5.8,6.866666666666666,0.4409792759787234
9262252,r1,36070,0.69630164,xgb,no,300,9,0.01,0.8333333333333334,1.4035087719298245,147.86666666666667,146.83333333333334,1.3333333333333333,2.5,1.05,6.2,7.133333333333334,1.5247292259825649
9128363,r1,48334,0.6368939,xgb,no,300,9,0.01,2.75,1.947368421052632,140.53333333333333,162.9,1.75,1.0,1.0,6.2,5.0,1.134959630969892
9085292,r1,10366,0.6565152,xgb,no,300,9,0.01,0.75,0.9457627118644067,158.2,157.43333333333334,1.0,1.0,1.48,6.066666666666666,6.566666666666666,1.2302447869446964
9272444,r1,33942,0.71899337,xgb,no,300,9,0.01,0.6363636363636364,0.3963414634146341,131.0,153.63333333333333,0.6,0.3529411764705882,1.22,6.8,7.233333333333333,0.9424654679521284
9457538,r1,42573,0.63165486,xgb,no,300,9,0.01,0.7142857142857143,0.8805970149253731,134.4,161.8,0.6,1.5714285714285714,0.73,5.666666666666667,5.666666666666667,1.562547542978853
9433108,r1,9701,0.6823504,xgb,no,300,9,0.01,0.7142857142857143,0.4059405940594059,149.93333333333334,157.46666666666667,1.0,0.1538461538461538,0.47,5.466666666666667,6.7,0.8731783441723057
9516674,r1,30414,0.57714653,xgb,no,300,9,0.01,0.7,1.172680412371134,165.73333333333332,172.8,1.2,0.7142857142857143,0.84,7.4,6.833333333333333,1.429154600858444
9684506,r1,12389,0.59478605,xgb,no,300,9,0.01,0.0,1.0,123.4,149.2,1.0,1.0,1.0,5.6,5.766666666666667,0.2142857142857143
9167927,r1,209,0.51543134,xgb,no,300,9,0.01,2.0,1.0,147.33333333333334,127.5,1.0,1.0,1.0,6.466666666666667,3.5,1.7627797067901234
9433885,r1,9701,0.5229869,xgb,no,300,9,0.01,0.9090909090909092,3.5675675675675675,160.2,172.86666666666667,4.0,0.8,0.88,7.2,6.933333333333334,1.0451183431952664
9433899,r1,7727,0.63879234,xgb,no,300,9,0.01,1.0,2.177419354838709,160.73333333333332,168.6,3.0,1.0,1.18,6.8,6.966666666666667,1.0877986170313534
9087147,r1,76,0.75219446,xgb,no,300,9,0.01,0.8,0.7,135.46666666666667,140.16666666666666,0.875,2.2222222222222223,1.0,5.733333333333333,7.166666666666667,1.0817104872542052
9457664,r1,47529,0.6359502,xgb,no,300,9,0.01,2.0,2.347107438016529,141.86666666666667,152.63333333333333,1.0,1.0,2.2,6.533333333333333,5.633333333333334,1.5643244972073325
9097395,r1,23750,0.8992614,xgb,no,300,9,0.01,3.0,1.0,134.46666666666667,141.56666666666666,1.0,1.8,1.0,6.0,5.933333333333334,0.9235794139322268
9271800,r1,47480,0.6322386,xgb,no,300,9,0.01,1.1428571428571428,1.3380281690140845,124.4,140.0,1.0,1.0,1.25,6.466666666666667,6.733333333333333,2.453874068474988
9087042,r1,27,0.65254915,xgb,no,300,9,0.01,1.0555555555555556,0.655831739961759,128.33333333333334,0.0,0.625,0.3333333333333333,1.0,5.733333333333333,0.0,1.060932522215761
9457510,r1,47529,0.7449474,xgb,no,300,9,0.01,2.2,3.067796610169492,151.73333333333332,160.73333333333332,2.0,0.8181818181818182,2.25,6.466666666666667,5.8,0.5723356575606211
9085040,r1,9967,0.53702235,xgb,no,300,9,0.01,0.8333333333333334,1.924731182795699,153.2,153.86666666666667,1.5,0.8571428571428571,0.85,4.6,6.066666666666666,0.5562346396807242
9085418,r1,8987,0.57591414,xgb,no,300,9,0.01,1.2222222222222223,46.625,157.8,163.43333333333334,6.0,4.0,0.61,6.8,6.966666666666667,1.6915542395482
9331398,r1,11591,0.62632775,xgb,no,300,9,0.01,0.2,1.0,152.26666666666668,147.53333333333333,1.0,1.0,1.57,7.0,5.866666666666666,0.9692307692307696
9272507,r1,33963,0.617345,xgb,no,300,9,0.01,1.3333333333333333,2.2222222222222223,136.86666666666667,146.13333333333333,1.6666666666666667,0.3333333333333333,0.94,6.066666666666666,7.4,2.0076172654922373
9225376,r1,48,0.6523779,xgb,no,300,9,0.01,1.7,0.5967213114754099,140.86666666666667,0.0,0.6,1.0,1.0,6.4,0.0,0.6278397368289702
9516338,r1,30414,0.57378423,xgb,no,300,9,0.01,1.3076923076923077,0.5682382133995038,161.86666666666667,163.26666666666668,0.375,0.4545454545454545,0.65,7.6,5.966666666666667,1.0246675386963155
9440493,r1,55,0.6873648,xgb,no,300,9,0.01,1.3125,1.498489425981873,144.53333333333333,166.5,1.1666666666666667,1.1538461538461535,1.0,6.066666666666666,4.166666666666667,0.6720873603877113
9457447,r1,47529,0.54510546,xgb,no,300,9,0.01,0.9090909090909092,0.9128919860627178,134.13333333333333,160.63333333333333,1.25,3.0,1.45,3.533333333333333,5.733333333333333,1.3079467540027123
