match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9250275,r1,90,0.6165242829246005,cat,no,100,9,0.01,0.0,1.0,1.0,0.0769230769230769,1.0,1.0,0.0196078431372549,1.0,6.533333333333333,1.0
9262189,r1,36084,0.527121949708024,cat,no,100,9,0.01,0.6153846153846154,2.4405940594059405,0.86,0.8603603603603603,0.9782458757661464,1.1090380761523042,0.3442622950819672,1.375,7.066666666666666,0.4702842377260982
9128776,r1,48334,0.5350499553270077,cat,no,100,9,0.01,0.8421052631578947,0.9620535714285714,0.55,1.2596153846153846,1.338436448567602,0.803273456733838,0.7530864197530864,0.9333333333333332,5.466666666666667,1.0811836115326252
9586919,r1,36112,0.5494607474871227,cat,no,100,9,0.01,0.2857142857142857,0.3720930232558139,1.18,0.6035242290748899,0.7985518705006035,0.514890514890515,1.4878048780487805,1.0,7.0,0.2050827423167848
9128538,r1,30414,0.5408152957591968,cat,no,100,9,0.01,2.375,3.462121212121212,0.43,2.1301369863013697,1.0748021101517569,1.286046812362602,0.3103295404167282,4.0,5.533333333333333,4.8931623931623935
9516653,r1,30407,0.5007461461411767,cat,no,100,9,0.01,0.4,0.7054945054945055,1.43,0.7717391304347826,0.647287577006669,0.8216510761965305,0.6721311475409836,3.6,6.2,0.5771144278606966
9516534,r1,36014,0.5310707030256988,cat,no,100,9,0.01,0.6818181818181818,2.3614864864864864,0.25,0.89,0.7172298945350962,0.9845580817878482,0.3442622950819672,0.75,6.0,0.6206686930091185
9085474,r1,9701,0.531165374516115,cat,no,100,9,0.01,3.2,1.0,1.88,2.0847457627118646,0.8650892660500544,0.924991888623426,0.6039603960396039,1.0,6.4,1.0
9433752,r1,7727,0.556056603729187,cat,no,100,9,0.01,2.4285714285714284,1.0,2.86,1.605095541401274,1.4300278035217795,0.934010152284264,2.9047619047619047,1.0,6.866666666666666,5.316129032258065
9516359,r1,30428,0.5346163595669904,cat,no,100,9,0.01,1.7272727272727273,0.7053140096618358,6.72,1.4477611940298507,1.2543037714478475,1.1847254836184724,21.0,1.0,5.8,6.971590909090909
9262133,r1,36098,0.5856078005147465,cat,no,100,9,0.01,1.7142857142857142,1.0978260869565215,4.67,1.3190184049079754,1.049521074632056,1.1888106722287402,1.4878048780487805,1.0,7.0,2.219298245614035
9782086,r1,202,0.5220407572433902,cat,no,100,9,0.01,1.5,1.0,3.11,4.0,1.1845999883172766,0.8679999999999999,1.9523809523809523,1.0,6.133333333333334,1.0
9271807,r1,47501,0.6071687018317964,cat,no,100,9,0.01,0.6,0.3141592920353982,0.3,0.92,1.3325853549332416,0.8377358490566038,0.5061728395061729,1.5714285714285714,7.466666666666667,2.6565349544072947
9644102,r1,202,0.508200953726992,cat,no,100,9,0.01,3.4,2.8762886597938144,0.82,4.830188679245283,1.6777566386568192,1.3751495016611297,1.4878048780487805,1.0,7.2,1.0
9256386,r1,62,0.5893378086371095,cat,no,100,9,0.01,0.4444444444444444,0.9136125654450262,0.61,0.6161137440758294,0.5283782935346225,1.046831955922865,0.024390243902439,2.571428571428572,5.866666666666666,0.1281219591307168
9272773,r1,33921,0.5322959398460078,cat,no,100,9,0.01,0.9090909090909092,0.6109422492401215,1.21,1.0266666666666666,1.0780404593739683,1.0760937530531294,2.9047619047619047,4.0,6.6,1.446153846153846
9433850,r1,10576,0.5268959471558253,cat,no,100,9,0.01,0.6666666666666666,1.0,1.17,1.0609137055837563,0.7935737656703797,0.8976681051074776,1.0,1.0,6.866666666666666,2.3802281368821294
9615073,r1,20,0.5630683742802065,cat,no,100,9,0.01,0.9230769230769232,0.904225352112676,0.74,1.2158273381294964,1.7667863014477632,1.136363636363637,2.9047619047619047,0.75,7.533333333333333,0.7388797364085667
9262035,r1,36070,0.5316617686296927,cat,no,100,9,0.01,0.4,0.4901315789473684,0.38,0.6951871657754011,0.4409792759787234,0.6726606726606726,1.4878048780487805,0.1111111111111111,6.533333333333333,0.7640449438202247
9262252,r1,36070,0.524440096912691,cat,no,100,9,0.01,0.8333333333333334,1.4035087719298245,0.81,0.9465020576131687,1.5247292259825649,1.1708655245773147,1.3278688524590163,2.5,6.066666666666666,0.1528117359413203
9128363,r1,48334,0.5116726955467942,cat,no,100,9,0.01,2.75,1.947368421052632,1.0,1.5320512820512822,1.134959630969892,0.7535540312158266,1.0,1.0,5.8,1.7624398073836276
9085292,r1,10366,0.5217975038629357,cat,no,100,9,0.01,0.75,0.9457627118644067,1.51,0.9404761904761904,1.2302447869446964,0.944835680751174,2.9047619047619047,1.0,7.2,0.2003311258278145
9272444,r1,33942,0.5349285786545395,cat,no,100,9,0.01,0.6363636363636364,0.3963414634146341,1.47,0.7556818181818182,0.9424654679521284,0.9773504938175592,0.024390243902439,0.3529411764705882,7.466666666666667,0.5155420773313116
9457538,r1,42573,0.5401885394184929,cat,no,100,9,0.01,0.7142857142857143,0.8805970149253731,1.22,0.9262295081967212,1.562547542978853,0.9771746193089343,1.0,1.5714285714285714,6.666666666666667,2.5522388059701493
9433108,r1,9701,0.6008308030525606,cat,no,100,9,0.01,0.7142857142857143,0.4059405940594059,0.39,0.585,0.8731783441723057,0.6340213654972543,0.5061728395061729,0.1538461538461538,8.0,0.2839059674502712
9516674,r1,30435,0.5237953905557293,cat,no,100,9,0.01,0.7,1.172680412371134,0.66,0.9796610169491524,1.429154600858444,1.4527385159010602,1.0,0.7142857142857143,6.333333333333333,0.8486127864897467
9684506,r1,12389,0.5169050663381933,cat,no,100,9,0.01,0.0,1.0,1.0,1.0,0.2142857142857143,1.0,0.0476190476190476,1.0,6.6,1.9523809523809523
9167927,r1,209,0.512654590295899,cat,no,100,9,0.01,2.0,1.0,1.0,12.5,1.7627797067901234,1.4768518518518516,21.0,1.0,6.533333333333333,1.0
9433885,r1,8987,0.5029270523476966,cat,no,100,9,0.01,0.9090909090909092,3.5675675675675675,1.06,0.8051470588235294,1.0451183431952664,0.7720364741641338,1.0,0.8,6.6,0.8328313253012049
9433899,r1,7727,0.5332405801505503,cat,no,100,9,0.01,1.0,2.177419354838709,1.8,0.8561643835616438,1.0877986170313534,0.9018153425727116,1.975609756097561,1.0,6.866666666666666,4.251851851851852
9087147,r1,76,0.5765208177132779,cat,no,100,9,0.01,0.8,0.7,0.49,0.91156462585034,1.0817104872542052,0.8630841274519435,0.2079207920792079,2.2222222222222223,7.066666666666666,0.9010309278350516
9457664,r1,47529,0.5735090538862831,cat,no,100,9,0.01,2.0,2.347107438016529,9.0,2.020618556701031,1.5643244972073325,2.044256783173039,61.0,1.0,6.933333333333334,1.4772151898734178
9097395,r1,23750,0.5765268140757563,cat,no,100,9,0.01,3.0,1.0,1.0,5.307692307692308,0.9235794139322268,1.9637937819756,61.0,1.8,6.866666666666666,97.33333333333331
9271800,r1,47487,0.5142582136486711,cat,no,100,9,0.01,1.1428571428571428,1.3380281690140845,1.41,0.9420289855072465,2.453874068474988,1.09009009009009,1.4878048780487805,1.0,7.666666666666667,0.2093821510297482
9087042,r1,27,0.5375979285491075,cat,no,100,9,0.01,1.0555555555555556,0.655831739961759,3.72,0.8732876712328768,1.060932522215761,0.7716768783883903,1.975609756097561,0.3333333333333333,6.4,0.3331856446610545
9457510,r1,47529,0.5709401476649527,cat,no,100,9,0.01,2.2,3.067796610169492,6.0,1.8064516129032255,0.5723356575606211,0.8961838325810422,3.857142857142857,0.8181818181818182,6.733333333333333,6.39766081871345
9085040,r1,9967,0.5067036555579003,cat,no,100,9,0.01,0.8333333333333334,1.924731182795699,1.77,0.8706896551724138,0.5562346396807242,0.9117372961766552,0.6721311475409836,0.8571428571428571,7.066666666666666,2.111111111111111
9085418,r1,10576,0.5347620821758896,cat,no,100,9,0.01,1.2222222222222223,46.625,0.6,1.0620689655172413,1.6915542395482,0.9114540124993088,0.3442622950819672,4.0,6.466666666666667,2.1963636363636363
