match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9250275,r1,90,0.93627006,xgb,no,200,9,0.1,1.0,1.0,184.33333333333331,0.0,1.0,1.0,1.0,0.0769230769230769,1.0,1.0
9262189,r1,36084,0.93679047,xgb,no,200,9,0.1,0.24843811513095,1.375,155.46666666666667,0.6153846153846154,2.4405940594059405,1.1689314901051309,2.031718358915737,0.8603603603603603,2.0,0.9644082043286348
9128776,r1,48334,0.67730355,xgb,no,200,9,0.1,-0.4306004188702332,0.9333333333333332,177.8,0.8421052631578947,0.9620535714285714,0.9883604943159696,0.620951126459868,1.2596153846153846,1.0,0.9296596943873714
9586919,r1,36112,0.9318937,xgb,no,200,9,0.1,0.3782075040095595,1.0,154.93333333333334,0.2857142857142857,0.3720930232558139,1.0099455928849157,6.0626695365449725,0.6035242290748899,0.625,1.07384437596302
9128538,r1,30414,0.5926341,xgb,no,200,9,0.1,0.1698865611875013,4.0,172.4,2.375,3.462121212121212,0.8472379456691229,1.6346735362980442,2.1301369863013697,3.5,1.095977783203125
9516653,r1,30407,0.84185064,xgb,no,200,9,0.1,5.911102547797173,3.6,178.0,0.4,0.7054945054945055,1.1196178194738358,0.8263817872592998,0.7717391304347826,1.1666666666666667,0.957173141085426
9516534,r1,36014,0.74344486,xgb,no,200,9,0.1,-0.7276786336258194,0.75,183.0,0.6818181818181818,2.3614864864864864,1.0666367841155215,2.0879154874983668,0.89,2.5,0.8097185863874345
9085474,r1,9701,0.7790693,xgb,no,200,9,0.1,3.2807417935798986,1.0,188.86666666666667,3.2,1.0,1.346532677637401,12.42173615857826,2.0847457627118646,1.0,0.8136007827788649
9433752,r1,7727,0.55358183,xgb,no,200,9,0.1,5.229042712003472,1.0,175.8,2.4285714285714284,1.0,1.165373661242713,1.422673957248425,1.605095541401274,1.0,0.978048091194643
9516359,r1,36014,0.7271577,xgb,no,200,9,0.1,0.6196560666827992,1.0,195.66666666666663,1.7272727272727273,0.7053140096618358,0.8319218163322005,0.3361243736380603,1.4477611940298507,0.7142857142857143,1.2863270727846638
9262133,r1,36098,0.91435766,xgb,no,200,9,0.1,-1.7942060026113094,1.0,163.33333333333334,1.7142857142857142,1.0978260869565215,1.0390022353741002,0.3101825940375024,1.3190184049079754,1.0,1.1190086309828404
9782086,r1,202,0.68688315,xgb,no,200,9,0.1,1.3498343007137843,1.0,174.33333333333334,1.5,1.0,0.9555535360164374,2.4114832535885173,4.0,1.0,1.2173271647118276
9271807,r1,47501,0.9268912,xgb,no,200,9,0.1,-0.0742980009466784,1.5714285714285714,150.0,0.6,0.3141592920353982,0.8280380365436385,1.0,0.92,0.5714285714285714,0.7896460298420259
9644102,r1,202,0.91017324,xgb,no,200,9,0.1,4.76666974447918,1.0,150.46666666666667,3.4,2.8762886597938144,0.8533890314316325,0.1394927536231884,4.830188679245283,5.0,1.0006600299356827
9256386,r1,188,0.6829459,xgb,no,200,9,0.1,-0.065863826338951,2.571428571428572,172.26666666666668,0.4444444444444444,0.9136125654450262,1.0645081780851735,1.7642679853234702,0.6161137440758294,1.1666666666666667,0.8692321362488775
9272773,r1,33921,0.73831636,xgb,no,200,9,0.1,0.0909636485410849,4.0,158.8,0.9090909090909092,0.6109422492401215,1.194855063489796,10.285714285714286,1.0266666666666666,1.0,0.9412770593861718
9433850,r1,6698,0.9305043,xgb,no,200,9,0.1,-0.1289354181916575,1.0,188.13333333333333,0.6666666666666666,1.0,1.0496936665177865,2.458653969280409,1.0609137055837563,1.0,0.8398608913797143
9615073,r1,20,0.8882147,xgb,no,200,9,0.1,0.0163758631909201,0.75,150.86666666666667,0.9230769230769232,0.904225352112676,1.183754925695342,0.9763872187610124,1.2158273381294964,1.75,0.9469199302922996
9262035,r1,38814,0.7216198,xgb,no,200,9,0.1,-0.5896693887430087,0.1111111111111111,145.26666666666668,0.4,0.4901315789473684,1.1237171427580002,3.04381270502598,0.6951871657754011,0.6,1.1696713489775186
9262252,r1,36070,0.8943041,xgb,no,200,9,0.1,1.6507530232181662,2.5,161.6,0.8333333333333334,1.4035087719298245,1.1543012100597752,0.170117565917014,0.9465020576131687,1.3333333333333333,0.881715479340762
9128363,r1,48334,0.5048453,xgb,no,200,9,0.1,-0.8942629936337156,1.0,154.46666666666667,2.75,1.947368421052632,1.132692139598468,0.6895016844331961,1.5320512820512822,1.75,1.0
9085292,r1,10366,0.903145,xgb,no,200,9,0.1,0.4862460637839452,1.0,172.86666666666667,0.75,0.9457627118644067,1.1279415046820145,1.479858101409974,0.9404761904761904,1.0,0.9054464443594582
9272444,r1,33942,0.79328316,xgb,no,200,9,0.1,-4.686561790017292,0.3529411764705882,152.33333333333334,0.6363636363636364,0.3963414634146341,0.9344461492474524,0.1324616842518802,0.7556818181818182,0.6,0.9323512379294912
9457538,r1,42573,0.92301357,xgb,no,200,9,0.1,-2.52026242490748,1.5714285714285714,161.46666666666667,0.7142857142857143,0.8805970149253731,0.8660564801225893,0.104689105081878,0.9262295081967212,0.6,0.7820246681617067
9433108,r1,9701,0.92154783,xgb,no,200,9,0.1,-4.0449561781024,0.1538461538461538,163.4,0.7142857142857143,0.4059405940594059,1.075678775554232,1.0,0.585,1.0,1.1355022608179552
9516674,r1,30414,0.7197753,xgb,no,200,9,0.1,-5.788723861339896,0.7142857142857143,177.6,0.7,1.172680412371134,0.8962905950724114,1.521246314067054,0.9796610169491524,1.2,0.7820473226302636
9684506,r1,12389,0.7406025,xgb,no,200,9,0.1,-4.926301052442724,1.0,138.66666666666666,0.0,1.0,1.740566037735849,1.0,1.0,1.0,0.6892325568527639
9167927,r1,209,0.7421526,xgb,no,200,9,0.1,14.274619036558446,1.0,160.33333333333334,2.0,1.0,0.8717294917591024,1.0,12.5,1.0,0.5947570947570947
9433885,r1,8987,0.7618021,xgb,no,200,9,0.1,-0.0182234280511788,0.8,188.13333333333333,0.9090909090909092,3.5675675675675675,0.7030106863274171,0.6029521433610736,0.8051470588235294,4.0,0.959890268299914
9433899,r1,7727,0.56870747,xgb,no,200,9,0.1,0.0982234487090913,1.0,181.46666666666667,1.0,2.177419354838709,1.1959289810187648,1.1700106655869398,0.8561643835616438,3.0,1.0414386133416196
9087147,r1,76,0.6486372,xgb,no,200,9,0.1,-0.1382960198212133,2.2222222222222223,148.26666666666668,0.8,0.7,0.9565581709069394,2.6254412357206003,0.91156462585034,0.875,0.8094806733334939
9457664,r1,47529,0.89850944,xgb,no,200,9,0.1,1.657460853344294,1.0,164.26666666666668,2.0,2.347107438016529,0.8650578800441832,0.5099478475843917,2.020618556701031,1.0,0.6695320011343748
9097395,r1,23750,0.99700826,xgb,no,200,9,0.1,4.581407143140639,1.8,149.8,3.0,1.0,1.1329621057685295,1.0,5.307692307692308,1.0,1.8745644599303135
