match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9250275,r1,90,0.5086484130624246,cat;lgb,yes,100;100,9;7,0.001;0.001,1.0,0.0,0.0,1.0,0.1854838709677419,1.0,1.0,0.0769230769230769,1.492237888168955,161.2
9262189,r1,36098,0.5023871119845893,cat;lgb,yes,100;100,9;7,0.001;0.001,0.24843811513095,143.06666666666666,0.6153846153846154,1.375,0.4275810844268383,2.0,2.4405940594059405,0.8603603603603603,1.0176543092339931,135.06666666666666
9128776,r1,48334,0.5024572536739219,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.4306004188702332,166.06666666666666,0.8421052631578947,0.9333333333333332,0.9892566782810686,1.0,0.9620535714285714,1.2596153846153846,1.1661693233619148,154.33333333333334
9586919,r1,36112,0.5072881774712277,cat;lgb,yes,100;100,9;7,0.001;0.001,0.3782075040095595,146.83333333333334,0.2857142857142857,1.0,0.4185117967332123,0.625,0.3720930232558139,0.6035242290748899,0.720702245572583,140.53333333333333
9128538,r1,30414,0.5045211023799192,cat;lgb,yes,100;100,9;7,0.001;0.001,0.1698865611875013,169.7,2.375,4.0,1.5169182717334722,3.5,3.462121212121212,2.1301369863013697,1.6990160200290456,163.4
9516653,r1,30407,0.5047200931879261,cat;lgb,yes,100;100,9;7,0.001;0.001,5.911102547797173,172.4,0.4,3.6,0.7604820913257512,1.1666666666666667,0.7054945054945055,0.7717391304347826,0.8622517135208424,166.6
9516534,r1,36014,0.5005032106081277,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.7276786336258194,176.46666666666667,0.6818181818181818,0.75,2.2008882815169115,2.5,2.3614864864864864,0.89,0.8913964875058213,168.13333333333333
9085474,r1,9701,0.5059431649536659,cat;lgb,yes,100;100,9;7,0.001;0.001,3.2807417935798986,173.2,3.2,1.0,2.731274131274131,1.0,1.0,2.0847457627118646,1.49471208953852,168.0
9433752,r1,7727,0.5040788969693974,cat;lgb,yes,100;100,9;7,0.001;0.001,5.229042712003472,166.33333333333334,2.4285714285714284,1.0,4.812776723592663,1.0,1.0,1.605095541401274,1.5129961481119474,155.53333333333333
9516359,r1,30428,0.5019658590279306,cat;lgb,yes,100;100,9;7,0.001;0.001,0.6196560666827992,164.83333333333334,1.7272727272727273,1.0,0.9837731811697576,0.7142857142857143,0.7053140096618358,1.4477611940298507,1.430184864517038,162.53333333333333
9262133,r1,36098,0.5020525485372228,cat;lgb,yes,100;100,9;7,0.001;0.001,-1.7942060026113094,152.26666666666668,1.7142857142857142,1.0,1.4314882032667875,1.0,1.0978260869565215,1.3190184049079754,1.1974138925191735,135.73333333333332
9782086,r1,202,0.5034290664283585,cat;lgb,yes,100;100,9;7,0.001;0.001,1.3498343007137843,142.25,1.5,1.0,2.4913151364764268,1.0,1.0,4.0,2.537556382387637,150.4
9271807,r1,47501,0.5074236941958615,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.0742980009466784,140.0,0.6,1.5714285714285714,1.3751387347391786,0.5714285714285714,0.3141592920353982,0.92,0.8050139501132866,124.93333333333334
9644102,r1,48,0.5010632518472413,cat;lgb,yes,100;100,9;7,0.001;0.001,4.76666974447918,145.83333333333334,3.4,1.0,5.615030674846626,5.0,2.8762886597938144,4.830188679245283,2.6690776671632506,142.4
9256386,r1,188,0.5005741194916729,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.065863826338951,143.5,0.4444444444444444,2.571428571428572,0.0844379639448568,1.1666666666666667,0.9136125654450262,0.6161137440758294,0.8225429558747066,159.26666666666668
9272773,r1,33963,0.5026889316087197,cat;lgb,yes,100;100,9;7,0.001;0.001,0.0909636485410849,137.9,0.9090909090909092,4.0,0.8852639296187683,1.0,0.6109422492401215,1.0266666666666666,0.8699520364089796,138.93333333333334
9433850,r1,6698,0.5009193697702212,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.1289354181916575,176.03333333333333,0.6666666666666666,1.0,1.0860776002608412,1.0,1.0,1.0609137055837563,1.3343340520769438,160.86666666666667
9615073,r1,20,0.5003417848504046,cat;lgb,yes,100;100,9;7,0.001;0.001,0.0163758631909201,167.1,0.9230769230769232,0.75,0.4873586683417085,1.75,0.904225352112676,1.2158273381294964,1.4511747663145398,134.73333333333332
9262035,r1,36070,0.5011291110517236,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.5896693887430087,158.66666666666666,0.4,0.1111111111111111,1.0566143497757847,0.6,0.4901315789473684,0.6951871657754011,0.7885397331328696,137.73333333333332
9262252,r1,36070,0.5021629386223385,cat;lgb,yes,100;100,9;7,0.001;0.001,1.6507530232181662,146.83333333333334,0.8333333333333334,2.5,0.4299695519791213,1.3333333333333333,1.4035087719298245,0.9465020576131687,1.014845213051019,147.86666666666667
9128363,r1,48334,0.5006044774060278,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.8942629936337156,162.9,2.75,1.0,1.0562047857540344,1.75,1.947368421052632,1.5320512820512822,1.2407395447869316,140.53333333333333
9085292,r1,10366,0.5032257783036586,cat;lgb,yes,100;100,9;7,0.001;0.001,0.4862460637839452,157.43333333333334,0.75,1.0,2.077438570364855,1.0,0.9457627118644067,0.9404761904761904,0.8819325025766677,158.2
9272444,r1,33942,0.5083715482516553,cat;lgb,yes,100;100,9;7,0.001;0.001,-4.686561790017292,153.63333333333333,0.6363636363636364,0.3529411764705882,0.5365682137834037,0.6,0.3963414634146341,0.7556818181818182,0.9280511850881838,131.0
9457538,r1,42573,0.5109950186163208,cat;lgb,yes,100;100,9;7,0.001;0.001,-2.52026242490748,161.8,0.7142857142857143,1.5714285714285714,0.5127551020408163,0.6,0.8805970149253731,0.9262295081967212,0.706216941626687,134.4
9433108,r1,9701,0.5125766545514319,cat;lgb,yes,100;100,9;7,0.001;0.001,-4.0449561781024,157.46666666666667,0.7142857142857143,0.1538461538461538,0.1819989155973251,1.0,0.4059405940594059,0.585,0.5813845616868413,149.93333333333334
9516674,r1,30414,0.502121797255299,cat;lgb,yes,100;100,9;7,0.001;0.001,-5.788723861339896,172.8,0.7,0.7142857142857143,2.1224689745264533,1.2,1.172680412371134,0.9796610169491524,1.2118320443329826,165.73333333333332
9684506,r1,12389,0.5099184517785829,cat;lgb,yes,100;100,9;7,0.001;0.001,-4.926301052442724,149.2,0.0,1.0,0.034618410700236,1.0,1.0,1.0,1.0,123.4
9167927,r1,209,0.5036806347053948,cat;lgb,yes,100;100,9;7,0.001;0.001,14.274619036558446,127.5,2.0,1.0,18.60606060606061,1.0,1.0,12.5,5.678123218430202,147.33333333333334
9433885,r1,8987,0.5006696004537337,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.0182234280511788,172.86666666666667,0.9090909090909092,0.8,0.913289760348584,4.0,3.5675675675675675,0.8051470588235294,0.6869876654281705,160.2
9433899,r1,7727,0.5044624494902203,cat;lgb,yes,100;100,9;7,0.001;0.001,0.0982234487090913,168.6,1.0,1.0,1.5593118623724744,3.0,2.177419354838709,0.8561643835616438,0.8273124209080811,160.73333333333332
9087147,r1,76,0.5052753205779326,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.1382960198212133,140.16666666666666,0.8,2.2222222222222223,0.6454873646209386,0.875,0.7,0.91156462585034,1.1356256294350306,135.46666666666667
9457664,r1,47529,0.5037840476852211,cat;lgb,yes,100;100,9;7,0.001;0.001,1.657460853344294,152.63333333333333,2.0,1.0,1.2509738452977184,1.0,2.347107438016529,2.020618556701031,1.8230176326009884,141.86666666666667
9097395,r1,23750,0.5076686407005659,cat;lgb,yes,100;100,9;7,0.001;0.001,4.581407143140639,141.56666666666666,3.0,1.8,2.9328358208955225,1.0,1.0,5.307692307692308,4.554679384090664,134.46666666666667
9271800,r1,47480,0.5015055639528591,cat;lgb,yes,100;100,9;7,0.001;0.001,0.2742807048984175,140.0,1.1428571428571428,1.0,1.0815173527037931,1.0,1.3380281690140845,0.9420289855072465,1.123285481546913,124.4
9087042,r1,27,0.501500351549315,cat;lgb,yes,100;100,9;7,0.001;0.001,0.4679765589394211,0.0,1.0555555555555556,0.3333333333333333,0.6602960969044415,0.625,0.655831739961759,0.8732876712328768,0.9065350771307216,128.33333333333334
9457510,r1,47529,0.5050239797375139,cat;lgb,yes,100;100,9;7,0.001;0.001,2.4964946917550828,160.73333333333332,2.2,0.8181818181818182,2.8428390367553864,2.0,3.067796610169492,1.806451612903225,1.7350266570028352,151.73333333333332
9085040,r1,9967,0.5023920355781873,cat;lgb,yes,100;100,9;7,0.001;0.001,-1.344467881345824,153.86666666666667,0.8333333333333334,0.8571428571428571,1.8388888888888888,1.5,1.924731182795699,0.8706896551724138,0.8388591194581932,153.2
9085418,r1,10576,0.5003922528925158,cat;lgb,yes,100;100,9;7,0.001;0.001,0.315371059023211,163.43333333333334,1.2222222222222223,4.0,0.4149195514383227,6.0,46.625,1.0620689655172413,0.9208936682927144,157.8
9331398,r1,11591,0.5096097306967778,cat;lgb,yes,100;100,9;7,0.001;0.001,-1.8259965342109927,147.53333333333333,0.2,1.0,0.2255271084337349,1.0,1.0,0.2131147540983606,0.6970066883576562,152.26666666666668
9272507,r1,33963,0.5069818547549536,cat;lgb,yes,100;100,9;7,0.001;0.001,0.1299742311925376,146.13333333333333,1.3333333333333333,0.3333333333333333,1.6111796136457048,1.6666666666666667,2.2222222222222223,1.3407407407407408,1.062548103415661,136.86666666666667
9225376,r1,48,0.5012958556788696,cat;lgb,yes,100;100,9;7,0.001;0.001,1.1129697567654426,0.0,1.7,1.0,2.3032375740994078,0.6,0.5967213114754099,1.0708661417322836,0.8056647460030125,140.86666666666667
9516338,r1,48341,0.5032925241839901,cat;lgb,yes,100;100,9;7,0.001;0.001,-2.685925995797839,163.26666666666668,1.3076923076923077,0.4545454545454545,0.4413255360623782,0.375,0.5682382133995038,1.0408163265306123,0.9289933912898038,161.86666666666667
9440493,r1,55,0.5060293887857075,cat;lgb,yes,100;100,9;7,0.001;0.001,2.014793037017113,166.5,1.3125,1.1538461538461535,1.7617751157092296,1.1666666666666667,1.498489425981873,1.8527918781725887,1.3554586916325595,144.53333333333333
9457447,r1,40298,0.5036982033962101,cat;lgb,yes,100;100,9;7,0.001;0.001,-1.4722655746120994,160.63333333333333,0.9090909090909092,3.0,0.5664923846328711,1.25,0.9128919860627178,1.0,1.49367990071774,134.13333333333333
9077011,r1,40298,0.5020111906625616,cat;lgb,yes,100;100,9;7,0.001;0.001,0.3166267529111217,152.53333333333333,0.875,2.375,0.9790209790209792,2.25,1.4477611940298507,0.959349593495935,0.7030623103429806,154.2
9085355,r1,9701,0.5126370342254007,cat;lgb,yes,100;100,9;7,0.001;0.001,-2.065310217686628,153.96666666666667,0.625,1.0,0.4613086345981476,0.6,0.6538461538461539,0.7416666666666667,0.8371404099726377,148.13333333333333
9076997,r1,47529,0.5035604394554416,cat;lgb,yes,100;100,9;7,0.001;0.001,-2.7544948051219,150.8,1.2,0.0625,0.915273132664437,0.3333333333333333,0.527027027027027,0.7560975609756098,0.8395873857694561,155.46666666666667
9587136,r1,36084,0.5036630055609085,cat;lgb,yes,100;100,9;7,0.001;0.001,0.2830804078061086,160.76666666666668,1.4,1.5714285714285714,0.8720283257460799,1.0,0.9536842105263158,1.2895927601809956,1.4179696852614354,150.66666666666666
8887801,r1,33928,0.5061633126438151,cat;lgb,yes,100;100,9;7,0.001;0.001,0.3589731036610429,149.46666666666667,1.6,0.3333333333333333,0.8954653937947494,7.0,6.637362637362638,1.6864406779661016,0.9174434871317876,151.8
9684667,r1,15301,0.5092807265727595,cat;lgb,yes,100;100,9;7,0.001;0.001,-1.0266235593116697,134.73333333333332,0.3636363636363636,2.0,1.0945273631840795,1.0,1.064516129032258,0.6376811594202898,0.9398592579767828,128.53333333333333
9330789,r1,11283,0.5027206533515434,cat;lgb,yes,100;100,9;7,0.001;0.001,7.11772514315342,148.23333333333332,4.0,1.0,2.7905982905982905,1.0,1.0,1.2647058823529411,0.3459803351933795,159.26666666666668
9098844,r1,188,0.5005498526511725,cat;lgb,yes,100;100,9;7,0.001;0.001,1.9712267450717844,124.5,1.4285714285714286,1.0,0.8966942148760331,1.0,1.0,1.43801652892562,1.0638592267696607,137.6
9331335,r1,14454,0.5084537496301622,cat;lgb,yes,100;100,9;7,0.001;0.001,2.7715935057180223,127.4,6.0,0.75,12.948275862068966,3.0,3.7906976744186047,3.25,1.08208995080722,135.46666666666667
9085187,r1,9701,0.5013006285349475,cat;lgb,yes,100;100,9;7,0.001;0.001,0.0128024497862921,153.6,0.5294117647058824,0.2,0.6641197070996498,0.6,0.3721518987341772,0.6836363636363636,0.8372000259769256,144.73333333333332
9051104,r1,40578,0.5028078890469934,cat;lgb,yes,100;100,9;7,0.001;0.001,-0.0991948259628279,167.9,0.75,0.8181818181818182,0.9303551609322974,2.0,1.7676767676767675,1.1978609625668448,1.4432166641924755,151.13333333333333
9271730,r1,47480,0.5014823410334668,cat;lgb,yes,100;100,9;7,0.001;0.001,1.7561436423611072,153.36666666666667,0.9090909090909092,0.8,1.1743259803921569,0.6666666666666666,0.6124497991967871,1.0059880239520955,0.9726926164153984,135.33333333333334
9051048,r1,40564,0.501010771281324,cat;lgb,yes,100;100,9;7,0.001;0.001,-1.465102050738204,167.56666666666666,2.6,0.2692307692307692,1.7006833712984055,0.3333333333333333,0.75,2.4074074074074074,1.5081500250123927,149.6
9407782,r1,48943,0.5013261927098895,cat;lgb,yes,100;100,9;7,0.001;0.001,0.3495249154288984,149.73333333333332,0.6666666666666666,0.1,0.828164618685391,0.8,1.18213058419244,1.095,1.052986115177556,161.93333333333334
9272542,r1,33942,0.504367993935285,cat;lgb,yes,100;100,9;7,0.001;0.001,0.2120944308170544,147.2,0.9230769230769232,2.1666666666666665,0.7526753864447087,0.5714285714285714,0.7797619047619048,1.0597014925373134,1.1183660658116688,144.8
9377339,r1,62,0.5067293583746475,cat;lgb,yes,100;100,9;7,0.001;0.001,1.5156700015441322,161.0,1.3529411764705883,7.25,2.9795719844357977,3.0,3.707547169811321,1.3555555555555556,1.225427674890485,168.46666666666667
8950780,r1,55,0.5031557185711992,cat;lgb,yes,100;100,9;7,0.001;0.001,1.646520515151516,0.0,1.9090909090909087,0.1111111111111111,1.0717875089734386,0.9090909090909092,1.0408496732026145,1.223938223938224,0.9784424073204312,138.26666666666668
9290917,r1,55,0.5047712681615721,cat;lgb,yes,100;100,9;7,0.001;0.001,7.631971206067618,132.66666666666666,4.5,3.75,17.617737003058103,8.0,6.222222222222222,9.235294117647058,8.906411502602742,136.66666666666666
9084655,r1,10366,0.5019382073543024,cat;lgb,yes,100;100,9;7,0.001;0.001,1.5428779999184667,161.66666666666666,0.7857142857142857,1.0,6.226694915254237,0.8333333333333334,0.6388888888888888,0.9759036144578314,1.096503140066658,147.73333333333332
9516569,r1,30421,0.5032230505285309,cat;lgb,yes,100;100,9;7,0.001;0.001,0.437604061202812,174.4,0.8125,1.8333333333333333,0.7347097174790438,0.3,0.3433476394849785,0.700374531835206,0.7705824343959045,168.46666666666667
9085215,r1,6698,0.5014249748757688,cat;lgb,yes,100;100,9;7,0.001;0.001,0.2176403590210553,159.56666666666666,1.4545454545454546,1.0,3.573795180722892,0.4,0.2664835164835165,1.436241610738255,1.563403736540012,147.2
